id,county,county_name,year,labor,employed,unemployed,unemplyment_rate
51,135,"Nottoway County, VA",2018,7226,7004,222,3.1
51,137,"Orange County, VA",2018,16967,16459,508,3
51,139,"Page County, VA",2018,11849,11357,492,4.2
51,141,"Patrick County, VA",2018,7438,7151,287,3.9
51,143,"Pittsylvania County, VA",2018,30546,29461,1085,3.6
51,145,"Powhatan County, VA",2018,13821,13447,374,2.7
51,147,"Prince Edward County, VA",2018,10330,9936,394,3.8
51,149,"Prince George County, VA",2018,14955,14414,541,3.6
51,153,"Prince William County, VA",2018,241651,235070,6581,2.7
51,155,"Pulaski County, VA",2018,16055,15500,555,3.5
51,157,"Rappahannock County, VA",2018,3701,3600,101,2.7
51,159,"Richmond County, VA",2018,4040,3916,124,3.1
51,161,"Roanoke County, VA",2018,48833,47504,1329,2.7
51,163,"Rockbridge County, VA",2018,10514,10199,315,3
51,165,"Rockingham County, VA",2018,40737,39658,1079,2.6
51,167,"Russell County, VA",2018,11205,10727,478,4.3
51,169,"Scott County, VA",2018,9250,8951,299,3.2
51,171,"Shenandoah County, VA",2018,22092,21465,627,2.8
51,173,"Smyth County, VA",2018,13714,13169,545,4
51,175,"Southampton County, VA",2018,9024,8772,252,2.8
51,177,"Spotsylvania County, VA",2018,66032,64026,2006,3
51,179,"Stafford County, VA",2018,70084,68014,2070,3
51,181,"Surry County, VA",2018,3716,3587,129,3.5
51,183,"Sussex County, VA",2018,3822,3635,187,4.9
51,185,"Tazewell County, VA",2018,15905,15207,698,4.4
51,187,"Warren County, VA",2018,20094,19479,615,3.1
51,191,"Washington County, VA",2018,26683,25785,898,3.4
51,193,"Westmoreland County, VA",2018,9367,9026,341,3.6
51,195,"Wise County, VA",2018,13198,12542,656,5
51,197,"Wythe County, VA",2018,13694,13186,508,3.7
51,199,"York County, VA",2018,32590,31681,909,2.8
51,510,"Alexandria city, VA",2018,100409,98154,2255,2.2
51,520,"Bristol city, VA",2018,7316,7045,271,3.7
51,530,"Buena Vista city, VA",2018,3347,3243,104,3.1
51,540,"Charlottesville city, VA",2018,26014,25352,662,2.5
51,550,"Chesapeake city, VA",2018,121125,117440,3685,3
51,570,"Colonial Heights city, VA",2018,8779,8490,289,3.3
51,580,"Covington city, VA",2018,2401,2290,111,4.6
51,590,"Danville city, VA",2018,19579,18590,989,5.1
51,595,"Emporia city, VA",2018,2342,2231,111,4.7
51,600,"Fairfax city, VA",2018,13113,12813,300,2.3
51,610,"Falls Church city, VA",2018,8436,8255,181,2.1
51,620,"Franklin city, VA",2018,3587,3430,157,4.4
51,630,"Fredericksburg city, VA",2018,13690,13214,476,3.5
51,640,"Galax city, VA",2018,2946,2844,102,3.5
51,650,"Hampton city, VA",2018,64378,61782,2596,4
51,660,"Harrisonburg city, VA",2018,24736,23879,857,3.5
51,670,"Hopewell city, VA",2018,9703,9240,463,4.8
51,678,"Lexington city, VA",2018,2074,1977,97,4.7
51,680,"Lynchburg city, VA",2018,35927,34490,1437,4
51,683,"Manassas city, VA",2018,21856,21271,585,2.7
51,685,"Manassas Park city, VA",2018,8944,8702,242,2.7
51,690,"Martinsville city, VA",2018,5456,5203,253,4.6
51,700,"Newport News city, VA",2018,88872,85665,3207,3.6
51,710,"Norfolk city, VA",2018,111524,107496,4028,3.6
51,720,"Norton city, VA",2018,1659,1594,65,3.9
51,730,"Petersburg city, VA",2018,13120,12322,798,6.1
51,735,"Poquoson city, VA",2018,6288,6119,169,2.7
51,740,"Portsmouth city, VA",2018,44095,42303,1792,4.1
