id,county,county_name,year,labor,employed,unemployed,unemplyment_rate
13,015,"Bartow County, GA",2010,47837,42007,5830,12.2
13,017,"Ben Hill County, GA",2010,6516,5481,1035,15.9
13,019,"Berrien County, GA",2010,7990,6951,1039,13
13,021,"Bibb County, GA",2010,70225,62053,8172,11.6
13,023,"Bleckley County, GA",2010,5474,4792,682,12.5
13,025,"Brantley County, GA",2010,7468,6516,952,12.7
13,027,"Brooks County, GA",2010,7309,6605,704,9.6
13,029,"Bryan County, GA",2010,14455,13070,1385,9.6
13,031,"Bulloch County, GA",2010,33132,29802,3330,10.1
13,033,"Burke County, GA",2010,9791,8601,1190,12.2
13,035,"Butts County, GA",2010,10491,9288,1203,11.5
13,037,"Calhoun County, GA",2010,2620,2390,230,8.8
13,039,"Camden County, GA",2010,20695,18643,2052,9.9
13,043,"Candler County, GA",2010,4917,4482,435,8.8
13,045,"Carroll County, GA",2010,51817,45762,6055,11.7
13,047,"Catoosa County, GA",2010,31351,28665,2686,8.6
13,049,"Charlton County, GA",2010,4797,4288,509,10.6
13,051,"Chatham County, GA",2010,127323,114777,12546,9.9
13,053,"Chattahoochee County, GA",2010,2218,1976,242,10.9
13,055,"Chattooga County, GA",2010,10671,9425,1246,11.7
13,057,"Cherokee County, GA",2010,112578,102687,9891,8.8
13,059,"Clarke County, GA",2010,56637,51361,5276,9.3
13,061,"Clay County, GA",2010,1101,973,128,11.6
13,063,"Clayton County, GA",2010,125156,108243,16913,13.5
13,065,"Clinch County, GA",2010,2900,2579,321,11.1
13,067,"Cobb County, GA",2010,380297,344871,35426,9.3
13,069,"Coffee County, GA",2010,17202,14484,2718,15.8
13,071,"Colquitt County, GA",2010,21316,19247,2069,9.7
13,073,"Columbia County, GA",2010,61522,57027,4495,7.3
13,075,"Cook County, GA",2010,7885,6966,919,11.7
13,077,"Coweta County, GA",2010,64319,58095,6224,9.7
13,079,"Crawford County, GA",2010,5769,5109,660,11.4
13,081,"Crisp County, GA",2010,9208,7901,1307,14.2
13,083,"Dade County, GA",2010,8348,7624,724,8.7
13,085,"Dawson County, GA",2010,10966,9771,1195,10.9
13,087,"Decatur County, GA",2010,12446,10897,1549,12.4
13,089,"DeKalb County, GA",2010,363001,323687,39314,10.8
13,091,"Dodge County, GA",2010,8361,7271,1090,13
13,093,"Dooly County, GA",2010,4960,4386,574,11.6
13,095,"Dougherty County, GA",2010,41490,36281,5209,12.6
13,097,"Douglas County, GA",2010,66575,59108,7467,11.2
13,099,"Early County, GA",2010,4478,3953,525,11.7
13,101,"Echols County, GA",2010,1876,1722,154,8.2
13,103,"Effingham County, GA",2010,25777,23310,2467,9.6
13,105,"Elbert County, GA",2010,8934,7605,1329,14.9
13,107,"Emanuel County, GA",2010,9118,7946,1172,12.9
13,109,"Evans County, GA",2010,4769,4336,433,9.1
13,111,"Fannin County, GA",2010,10271,9070,1201,11.7
13,113,"Fayette County, GA",2010,52927,48564,4363,8.2
13,115,"Floyd County, GA",2010,45087,39750,5337,11.8
13,117,"Forsyth County, GA",2010,88343,81251,7092,8
13,119,"Franklin County, GA",2010,9698,8468,1230,12.7
13,121,"Fulton County, GA",2010,485002,434315,50687,10.5
13,123,"Gilmer County, GA",2010,12811,11366,1445,11.3
13,125,"Glascock County, GA",2010,1324,1178,146,11
13,127,"Glynn County, GA",2010,38340,34508,3832,10
13,129,"Gordon County, GA",2010,26068,22749,3319,12.7
13,131,"Grady County, GA",2010,10399,9309,1090,10.5
13,133,"Greene County, GA",2010,6412,5567,845,13.2
13,135,"Gwinnett County, GA",2010,418368,379794,38574,9.2
13,137,"Habersham County, GA",2010,18347,16390,1957,10.7
13,139,"Hall County, GA",2010,86546,78205,8341,9.6
13,141,"Hancock County, GA",2010,3104,2393,711,22.9
13,143,"Haralson County, GA",2010,12385,10866,1519,12.3
13,145,"Harris County, GA",2010,16415,15149,1266,7.7
13,147,"Hart County, GA",2010,10959,9697,1262,11.5
13,149,"Heard County, GA",2010,5249,4615,634,12.1
13,151,"Henry County, GA",2010,101141,90686,10455,10.3
13,153,"Houston County, GA",2010,67099,61422,5677,8.5
13,155,"Irwin County, GA",2010,3674,3135,539,14.7
13,157,"Jackson County, GA",2010,28656,25660,2996,10.5
13,159,"Jasper County, GA",2010,6873,6069,804,11.7
