id	Year	Period	labor force participation rate	employment-population ratio	labor force	employment	unemployment	unemployment rate
29	2011	Jun	65.5	59.9	3045445	2783829	261616	8.6
29	2011	Jul	65.5	59.9	3044731	2785616	259115	8.5
29	2011	Aug	65.5	60	3044873	2789075	255798	8.4
29	2011	Sep	65.4	60	3044857	2794010	250847	8.2
29	2011	Oct	65.4	60.1	3044159	2799733	244426	8
29	2011	Nov	65.3	60.2	3042107	2804880	237227	7.8
29	2011	Dec	65.2	60.3	3038534	2808573	229961	7.6
29	2012	Jan	65.1	60.3	3033914	2810674	223240	7.4
29	2012	Feb	65	60.3	3029635	2811627	218008	7.2
29	2012	Mar	64.9	60.3	3026396	2811472	214924	7.1
29	2012	Apr	64.8	60.3	3023540	2810596	212944	7
29	2012	May	64.8	60.2	3021371	2810192	211179	7
29	2012	Jun	64.7	60.2	3020302	2811126	209176	6.9
29	2012	Jul	64.7	60.3	3020759	2813834	206925	6.9
29	2012	Aug	64.7	60.3	3023006	2817607	205399	6.8
29	2012	Sep	64.7	60.4	3026333	2820827	205506	6.8
29	2012	Oct	64.8	60.3	3028386	2821739	206647	6.8
29	2012	Nov	64.7	60.3	3027506	2819833	207673	6.9
29	2012	Dec	64.6	60.2	3023527	2815590	207937	6.9
29	2013	Jan	64.7	60.3	3028433	2820950	207483	6.9
29	2013	Feb	64.6	60.1	3022164	2815634	206530	6.8
29	2013	Mar	64.5	60.1	3018206	2812786	205420	6.8
29	2013	Apr	64.4	60.1	3018139	2813392	204747	6.8
29	2013	May	64.5	60.1	3020703	2816017	204686	6.8
29	2013	Jun	64.5	60.1	3023445	2818684	204761	6.8
29	2013	Jul	64.5	60.1	3024493	2820140	204353	6.8
29	2013	Aug	64.4	60.1	3022915	2820313	202602	6.7
29	2013	Sep	64.3	60.1	3020000	2820028	199972	6.6
29	2013	Oct	64.3	60.1	3018648	2820136	198512	6.6
29	2013	Nov	64.3	60.1	3020515	2821486	199029	6.6
29	2013	Dec	64.4	60.1	3025140	2824308	200832	6.6
29	2014	Jan	64.5	60.2	3030438	2827730	202708	6.7
29	2014	Feb	64.6	60.2	3035586	2832780	202806	6.7
29	2014	Mar	64.6	60.3	3039018	2838142	200876	6.6
29	2014	Apr	64.6	60.4	3040435	2843215	197220	6.5
29	2014	May	64.6	60.5	3040778	2848392	192386	6.3
29	2014	Jun	64.6	60.6	3041836	2854494	187342	6.2
29	2014	Jul	64.6	60.7	3044284	2861346	182938	6
29	2014	Aug	64.7	60.9	3048411	2868825	179586	5.9
29	2014	Sep	64.8	61	3053732	2876710	177022	5.8
29	2014	Oct	64.8	61.1	3058716	2884305	174411	5.7
29	2014	Nov	64.9	61.2	3062698	2890714	171984	5.6
29	2014	Dec	64.9	61.3	3066576	2895898	170678	5.6
29	2015	Jan	65	61.4	3070254	2899964	170290	5.5
29	2015	Feb	65.1	61.5	3074251	2903830	170421	5.5
29	2015	Mar	65.1	61.5	3077662	2907806	169856	5.5
29	2015	Apr	65.1	61.6	3079601	2912128	167473	5.4
29	2015	May	65.1	61.7	3079387	2916386	163001	5.3
29	2015	Jun	65	61.7	3077194	2919947	157247	5.1
29	2015	Jul	65	61.8	3074280	2922956	151324	4.9
29	2015	Aug	64.9	61.8	3071946	2925819	146127	4.8
29	2015	Sep	64.8	61.8	3070945	2929079	141866	4.6
29	2015	Oct	64.8	61.9	3072238	2933465	138773	4.5
29	2015	Nov	64.9	62	3075731	2938768	136963	4.5
29	2015	Dec	64.9	62.1	3079522	2943784	135738	4.4
29	2016	Jan	65	62.1	3082319	2947440	134879	4.4
29	2016	Feb	65	62.2	3083829	2949106	134723	4.4
29	2016	Mar	65	62.1	3084241	2948582	135659	4.4
29	2016	Apr	65	62.1	3084431	2946339	138092	4.5
29	2016	May	65	62	3085186	2943398	141788	4.6
29	2016	Jun	65	61.9	3086139	2940589	145550	4.7
29	2016	Jul	64.9	61.8	3086459	2938411	148048	4.8
29	2016	Aug	64.9	61.8	3085409	2936860	148549	4.8
29	2016	Sep	64.8	61.7	3082738	2935743	146995	4.8
29	2016	Oct	64.7	61.7	3078240	2934973	143267	4.7
29	2016	Nov	64.5	61.6	3072652	2935010	137642	4.5
29	2016	Dec	64.4	61.6	3067717	2936206	131511	4.3
29	2017	Jan	64.3	61.7	3064503	2938306	126197	4.1
29	2017	Feb	64.3	61.7	3062879	2941004	121875	4
29	2017	Mar	64.2	61.7	3062473	2943685	118788	3.9
29	2017	Apr	64.2	61.8	3063071	2946310	116761	3.8
29	2017	May	64.2	61.8	3064079	2948979	115100	3.8
29	2017	Jun	64.2	61.8	3064985	2951384	113601	3.7
29	2017	Jul	64.2	61.9	3065765	2953279	112486	3.7
29	2017	Aug	64.2	61.9	3065797	2954250	111547	3.6
29	2017	Sep	64.1	61.8	3064685	2954115	110570	3.6
29	2017	Oct	64.1	61.8	3062591	2953071	109520	3.6
29	2017	Nov	64	61.7	3059836	2951457	108379	3.5
29	2017	Dec	63.9	61.7	3056857	2950059	106798	3.5
29	2018	Jan	63.9	61.7	3054637	2949635	105002	3.4
29	2018	Feb	63.8	61.7	3054065	2950686	103379	3.4
29	2018	Mar	63.8	61.7	3054534	2952953	101581	3.3
29	2018	Apr	63.8	61.7	3054401	2955083	99318	3.3
29	2018	May	63.8	61.7	3053081	2956121	96960	3.2
29	2018	Jun	63.7	61.7	3050976	2956351	94625	3.1
29	2018	Jul	63.6	61.7	3048597	2956269	92328	3
29	2018	Aug	63.6	61.7	3047578	2956632	90946	3
29	2018	Sep	63.6	61.7	3049023	2957990	91033	3
29	2018	Oct	63.6	61.7	3052936	2960320	92616	3
29	2018	Nov	63.7	61.7	3058275	2963187	95088	3.1
29	2018	Dec	63.8	61.8	3063304	2965735	97569	3.2
29	2019	Jan	63.9	61.8	3066433	2967251	99182	3.2
29	2019	Feb	63.9	61.8	3066996	2967458	99538	3.2
29	2019	Mar	63.8	61.8	3066036	2967068	98968	3.2
29	2019	Apr	63.8	61.7	3065263	2967502	97761	3.2
29	2019	May	63.8	61.8	3066057	2969628	96429	3.1
29	2019	Jun	63.8	61.8	3069636	2973695	95941	3.1
29	2019	Jul	64	61.9	3077388	2980183	97205	3.2
29	2019	Aug	64.1	62.1	3087074	2987335	99739	3.2
29	2019	Sep	64.3	62.2	3096836	2994012	102824	3.3
29	2019	Oct	64.4	62.2	3104105	2998448	105657	3.4
29	2019	Nov	64.4	62.2	3105035	2998582	106453	3.4
29	2019	Dec	64.4	62.2	3104134	2997762	106372	3.4
29	2020	Jan	64.5	62.2	3111534	3001253	110281	3.5
29	2020	Feb	64.5	62.2	3111784	3002123	109661	3.5
30	2010	Jan	64.9	60.2	500111	463719	36392	7.3
30	2010	Feb	64.9	60.2	500537	463715	36822	7.4
30	2010	Mar	64.9	60.1	500852	463843	37009	7.4
30	2010	Apr	64.4	59.7	501056	464095	36961	7.4
30	2010	May	64.4	59.7	501155	464415	36740	7.3
30	2010	Jun	64.4	59.7	501110	464658	36452	7.3
30	2010	Jul	64.3	59.7	500905	464705	36200	7.2
30	2010	Aug	64.2	59.6	500619	464543	36076	7.2
30	2010	Sep	64.2	59.5	500334	464216	36118	7.2
30	2010	Oct	64.1	59.4	500103	463831	36272	7.3
30	2010	Nov	64	59.4	499959	463507	36452	7.3
30	2010	Dec	64	59.3	499925	463359	36566	7.3
30	2011	Jan	64	59.3	500012	463453	36559	7.3
30	2011	Feb	63.9	59.3	500123	463721	36402	7.3
30	2011	Mar	63.9	59.3	500168	464042	36126	7.2
30	2011	Apr	63.9	59.3	500186	464387	35799	7.2
30	2011	May	63.9	59.3	500285	464791	35494	7.1
30	2011	Jun	63.9	59.4	500562	465336	35226	7
30	2011	Jul	63.9	59.4	501016	466076	34940	7
30	2011	Aug	63.9	59.5	501574	467018	34556	6.9
30	2011	Sep	63.9	59.6	502148	468110	34038	6.8
30	2011	Oct	63.9	59.7	502636	469230	33406	6.6
30	2011	Nov	63.9	59.8	502954	470237	32717	6.5
30	2011	Dec	63.9	59.8	503131	471075	32056	6.4
30	2012	Jan	63.9	59.9	503294	471779	31515	6.3
30	2012	Feb	63.9	59.9	503616	472467	31149	6.2
30	2012	Mar	63.9	60	504198	473238	30960	6.1
30	2012	Apr	64	60.1	504977	474093	30884	6.1
30	2012	May	64.1	60.2	505872	475038	30834	6.1
30	2012	Jun	64.1	60.2	506766	476037	30729	6.1
30	2012	Jul	64.2	60.3	507498	476991	30507	6
30	2012	Aug	64.2	60.4	507991	477822	30169	5.9
30	2012	Sep	64.1	60.4	508298	478528	29770	5.9
30	2012	Oct	64.1	60.4	508529	479170	29359	5.8
30	2012	Nov	64.1	60.4	508777	479779	28998	5.7
30	2012	Dec	64.1	60.5	509093	480377	28716	5.6
30	2013	Jan	64.1	60.5	509413	480899	28514	5.6
30	2013	Feb	64.1	60.5	509850	481468	28382	5.6
30	2013	Mar	64.1	60.5	510186	481898	28288	5.5
30	2013	Apr	64	60.5	510345	482166	28179	5.5
30	2013	May	64	60.5	510327	482291	28036	5.5
30	2013	Jun	63.9	60.4	510270	482407	27863	5.5
30	2013	Jul	63.9	60.4	510389	482699	27690	5.4
30	2013	Aug	63.8	60.4	510712	483211	27501	5.4
30	2013	Sep	63.8	60.4	511146	483891	27255	5.3
30	2013	Oct	63.8	60.5	511592	484636	26956	5.3
30	2013	Nov	63.8	60.5	511924	485311	26613	5.2
30	2013	Dec	63.8	60.5	512004	485779	26225	5.1
30	2014	Jan	63.8	60.6	512419	486623	25796	5
30	2014	Feb	63.7	60.6	512047	486714	25333	4.9
30	2014	Mar	63.7	60.6	511775	486896	24879	4.9
30	2014	Apr	63.6	60.6	511753	487271	24482	4.8
30	2014	May	63.6	60.6	511978	487843	24135	4.7
30	2014	Jun	63.6	60.6	512321	488472	23849	4.7
30	2014	Jul	63.6	60.6	512578	488948	23630	4.6
30	2014	Aug	63.5	60.6	512666	489222	23444	4.6
30	2014	Sep	63.5	60.6	512662	489404	23258	4.5
30	2014	Oct	63.4	60.5	512676	489663	23013	4.5
30	2014	Nov	63.4	60.6	512874	490199	22675	4.4
30	2014	Dec	63.4	60.6	513368	491087	22281	4.3
30	2015	Jan	63.4	60.7	514152	492201	21951	4.3
30	2015	Feb	63.5	60.8	515011	493352	21659	4.2
30	2015	Mar	63.6	60.9	515785	494300	21485	4.2
30	2015	Apr	63.6	60.9	516343	494913	21430	4.2
30	2015	May	63.6	60.9	516695	495227	21468	4.2
30	2015	Jun	63.6	60.9	516971	495441	21530	4.2
30	2015	Jul	63.6	60.9	517370	495812	21558	4.2
30	2015	Aug	63.6	60.9	518002	496427	21575	4.2
30	2015	Sep	63.6	61	518785	497183	21602	4.2
30	2015	Oct	63.6	61	519628	497967	21661	4.2
30	2015	Nov	63.7	61	520439	498677	21762	4.2
30	2015	Dec	63.7	61	521130	499243	21887	4.2
30	2016	Jan	63.7	61	521657	499647	22010	4.2
30	2016	Feb	63.7	61	522007	499902	22105	4.2
30	2016	Mar	63.7	61	522190	500041	22149	4.2
30	2016	Apr	63.6	60.9	522300	500176	22124	4.2
30	2016	May	63.6	60.9	522398	500358	22040	4.2
30	2016	Jun	63.5	60.9	522465	500585	21880	4.2
30	2016	Jul	63.5	60.8	522518	500854	21664	4.1
30	2016	Aug	63.4	60.8	522601	501159	21442	4.1
30	2016	Sep	63.4	60.8	522740	501496	21244	4.1
30	2016	Oct	63.3	60.7	522905	501814	21091	4
30	2016	Nov	63.3	60.7	523088	502106	20982	4
30	2016	Dec	63.2	60.7	523331	502422	20909	4
30	2017	Jan	63.2	60.7	523682	502819	20863	4
30	2017	Feb	63.2	60.7	524142	503310	20832	4
30	2017	Mar	63.2	60.7	524653	503847	20806	4
30	2017	Apr	63.2	60.7	525152	504360	20792	4
30	2017	May	63.2	60.7	525591	504808	20783	4
30	2017	Jun	63.2	60.7	525939	505142	20797	4
30	2017	Jul	63.1	60.6	526155	505332	20823	4
30	2017	Aug	63.1	60.6	526236	505442	20794	4
30	2017	Sep	63	60.5	526271	505558	20713	3.9
30	2017	Oct	62.9	60.5	526359	505766	20593	3.9
30	2017	Nov	62.9	60.5	526503	506057	20446	3.9
30	2017	Dec	62.9	60.5	526665	506396	20269	3.8
30	2018	Jan	62.9	60.5	526863	506795	20068	3.8
30	2018	Feb	62.8	60.5	527149	507281	19868	3.8
30	2018	Mar	62.8	60.5	527522	507839	19683	3.7
30	2018	Apr	62.8	60.5	527913	508392	19521	3.7
30	2018	May	62.8	60.5	528265	508873	19392	3.7
30	2018	Jun	62.8	60.5	528573	509288	19285	3.6
30	2018	Jul	62.8	60.5	528881	509696	19185	3.6
30	2018	Aug	62.8	60.5	529238	510153	19085	3.6
30	2018	Sep	62.8	60.5	529646	510687	18959	3.6
30	2018	Oct	62.7	60.5	530058	511240	18818	3.6
30	2018	Nov	62.7	60.5	530431	511732	18699	3.5
30	2018	Dec	62.7	60.5	530733	512115	18618	3.5
30	2019	Jan	62.7	60.5	530894	512326	18568	3.5
30	2019	Feb	62.7	60.5	530934	512411	18523	3.5
30	2019	Mar	62.6	60.5	531051	512569	18482	3.5
30	2019	Apr	62.6	60.5	531418	512970	18448	3.5
30	2019	May	62.7	60.5	532100	513669	18431	3.5
30	2019	Jun	62.7	60.6	533068	514618	18450	3.5
30	2019	Jul	62.8	60.6	534199	515685	18514	3.5
30	2019	Aug	62.9	60.7	535105	516494	18611	3.5
30	2019	Sep	62.9	60.7	535725	517014	18711	3.5
30	2019	Oct	62.8	60.6	535978	517221	18757	3.5
30	2019	Nov	62.8	60.6	535823	517084	18739	3.5
30	2019	Dec	62.7	60.5	535694	516978	18716	3.5
30	2020	Jan	62.8	60.6	536520	517842	18678	3.5
30	2020	Feb	62.8	60.6	537323	518640	18683	3.5
31	2010	Jan	72.3	68.8	990571	942479	48092	4.9
31	2010	Feb	72.3	68.8	991163	943140	48023	4.8
31	2010	Mar	72.3	68.8	991850	944146	47704	4.8
31	2010	Apr	71.5	68.1	992450	945347	47103	4.7
31	2010	May	71.5	68.2	992876	946557	46319	4.7
31	2010	Jun	71.5	68.2	993203	947587	45616	4.6
31	2010	Jul	71.4	68.2	993503	948377	45126	4.5
31	2010	Aug	71.4	68.2	993853	948999	44854	4.5
31	2010	Sep	71.4	68.2	994284	949521	44763	4.5
31	2010	Oct	71.4	68.2	994820	950047	44773	4.5
31	2010	Nov	71.4	68.2	995539	950702	44837	4.5
31	2010	Dec	71.4	68.2	996477	951543	44934	4.5
31	2011	Jan	71.5	68.3	997569	952553	45016	4.5
31	2011	Feb	71.5	68.3	998640	953632	45008	4.5
31	2011	Mar	71.6	68.4	999604	954698	44906	4.5
31	2011	Apr	71.6	68.4	1000483	955737	44746	4.5
31	2011	May	71.6	68.4	1001361	956782	44579	4.5
31	2011	Jun	71.6	68.5	1002264	957893	44371	4.4
31	2011	Jul	71.7	68.5	1003308	959144	44164	4.4
31	2011	Aug	71.7	68.6	1004521	960555	43966	4.4
31	2011	Sep	71.7	68.6	1005810	962115	43695	4.3
31	2011	Oct	71.8	68.7	1007072	963766	43306	4.3
31	2011	Nov	71.8	68.8	1008200	965397	42803	4.2
31	2011	Dec	71.8	68.8	1009155	966920	42235	4.2
31	2012	Jan	71.9	68.9	1009980	968337	41643	4.1
31	2012	Feb	71.9	68.9	1010781	969660	41121	4.1
31	2012	Mar	71.9	69	1011635	970874	40761	4
31	2012	Apr	71.9	69	1012540	971999	40541	4
31	2012	May	71.9	69.1	1013516	973082	40434	4
31	2012	Jun	72	69.1	1014563	974158	40405	4
31	2012	Jul	72	69.1	1015617	975232	40385	4
31	2012	Aug	72	69.1	1016654	976300	40354	4
31	2012	Sep	72	69.2	1017753	977347	40406	4
31	2012	Oct	72	69.2	1018741	978283	40458	4
31	2012	Nov	72.1	69.2	1019439	978999	40440	4
31	2012	Dec	72	69.2	1019812	979480	40332	4
31	2013	Jan	72	69.2	1019936	979763	40173	3.9
31	2013	Feb	72	69.2	1019913	979931	39982	3.9
31	2013	Mar	72	69.1	1019828	980071	39757	3.9
31	2013	Apr	71.9	69.1	1019729	980226	39503	3.9
31	2013	May	71.9	69.1	1019559	980340	39219	3.8
31	2013	Jun	71.8	69.1	1019251	980370	38881	3.8
31	2013	Jul	71.7	69	1018741	980287	38454	3.8
31	2013	Aug	71.6	68.9	1017998	980104	37894	3.7
31	2013	Sep	71.5	68.9	1017086	979887	37199	3.7
31	2013	Oct	71.4	68.8	1016348	979736	36612	3.6
31	2013	Nov	71.3	68.8	1015997	979703	36294	3.6
31	2013	Dec	71.3	68.7	1015897	979743	36154	3.6
31	2014	Jan	71.2	68.6	1014757	978822	35935	3.5
31	2014	Feb	71.1	68.6	1014563	978828	35735	3.5
31	2014	Mar	71	68.6	1014074	978669	35405	3.5
31	2014	Apr	70.9	68.5	1013244	978319	34925	3.4
31	2014	May	70.8	68.4	1012164	977880	34284	3.4
31	2014	Jun	70.7	68.3	1011009	977472	33537	3.3
31	2014	Jul	70.6	68.3	1009947	977155	32792	3.2
31	2014	Aug	70.5	68.2	1009109	976965	32144	3.2
31	2014	Sep	70.4	68.2	1008462	976879	31583	3.1
31	2014	Oct	70.3	68.1	1007821	976836	30985	3.1
31	2014	Nov	70.2	68.1	1007099	976775	30324	3
31	2014	Dec	70.1	68	1006442	976659	29783	3
31	2015	Jan	70	68	1005660	976214	29446	2.9
31	2015	Feb	70	67.9	1005327	975984	29343	2.9
31	2015	Mar	69.9	67.9	1005252	975810	29442	2.9
31	2015	Apr	69.9	67.9	1005480	975754	29726	3
31	2015	May	69.9	67.8	1005922	975826	30096	3
31	2015	Jun	69.9	67.8	1006479	976017	30462	3
31	2015	Jul	69.9	67.8	1007090	976350	30740	3.1
31	2015	Aug	69.9	67.8	1007685	976804	30881	3.1
31	2015	Sep	69.9	67.7	1008201	977314	30887	3.1
31	2015	Oct	69.9	67.7	1008660	977838	30822	3.1
31	2015	Nov	69.8	67.7	1009071	978329	30742	3
31	2015	Dec	69.8	67.7	1009388	978736	30652	3
31	2016	Jan	69.8	67.7	1009609	979019	30590	3
31	2016	Feb	69.8	67.6	1009726	979150	30576	3
31	2016	Mar	69.7	67.6	1009703	979103	30600	3
31	2016	Apr	69.7	67.5	1009604	978924	30680	3
31	2016	May	69.6	67.5	1009547	978707	30840	3.1
31	2016	Jun	69.6	67.4	1009516	978492	31024	3.1
31	2016	Jul	69.5	67.4	1009430	978254	31176	3.1
31	2016	Aug	69.5	67.3	1009265	977964	31301	3.1
31	2016	Sep	69.4	67.2	1009081	977669	31412	3.1
31	2016	Oct	69.3	67.2	1008864	977448	31416	3.1
31	2016	Nov	69.3	67.1	1008654	977413	31241	3.1
31	2016	Dec	69.2	67.1	1008562	977642	30920	3.1
31	2017	Jan	69.2	67.1	1008670	978150	30520	3
31	2017	Feb	69.2	67.1	1008992	978897	30095	3
31	2017	Mar	69.2	67.2	1009492	979770	29722	2.9
31	2017	Apr	69.2	67.2	1010113	980653	29460	2.9
31	2017	May	69.2	67.2	1010770	981453	29317	2.9
31	2017	Jun	69.2	67.2	1011431	982150	29281	2.9
31	2017	Jul	69.2	67.2	1012125	982812	29313	2.9
31	2017	Aug	69.2	67.2	1012820	983490	29330	2.9
31	2017	Sep	69.2	67.2	1013521	984192	29329	2.9
31	2017	Oct	69.3	67.2	1014299	984933	29366	2.9
31	2017	Nov	69.3	67.3	1015169	985709	29460	2.9
31	2017	Dec	69.3	67.3	1016118	986561	29557	2.9
31	2018	Jan	69.3	67.3	1017168	987524	29644	2.9
31	2018	Feb	69.4	67.4	1018343	988614	29729	2.9
31	2018	Mar	69.4	67.4	1019584	989813	29771	2.9
31	2018	Apr	69.5	67.5	1020765	991044	29721	2.9
31	2018	May	69.5	67.5	1021856	992226	29630	2.9
31	2018	Jun	69.6	67.5	1022900	993341	29559	2.9
31	2018	Jul	69.6	67.6	1023930	994373	29557	2.9
31	2018	Aug	69.6	67.6	1025032	995357	29675	2.9
31	2018	Sep	69.6	67.6	1026227	996357	29870	2.9
31	2018	Oct	69.7	67.6	1027492	997335	30157	2.9
31	2018	Nov	69.7	67.7	1028753	998218	30535	3
31	2018	Dec	69.8	67.7	1029900	998950	30950	3
31	2019	Jan	69.8	67.7	1030858	999512	31346	3
31	2019	Feb	69.8	67.7	1031617	999943	31674	3.1
31	2019	Mar	69.9	67.7	1032289	1000359	31930	3.1
31	2019	Apr	69.9	67.7	1032977	1000895	32082	3.1
31	2019	May	69.9	67.7	1033738	1001634	32104	3.1
31	2019	Jun	69.9	67.7	1034636	1002586	32050	3.1
31	2019	Jul	69.9	67.8	1035771	1003867	31904	3.1
31	2019	Aug	70	67.8	1036782	1005104	31678	3.1
31	2019	Sep	70	67.9	1037715	1006262	31453	3
31	2019	Oct	70	67.9	1038333	1007091	31242	3
31	2019	Nov	69.9	67.8	1038315	1007168	31147	3
31	2019	Dec	69.9	67.8	1038216	1007064	31152	3
31	2020	Jan	70	67.9	1040313	1009700	30613	2.9
31	2020	Feb	70.1	68.1	1042417	1012442	29975	2.9
32	2010	Jan	67.2	58.5	1349605	1174472	175133	13
32	2010	Feb	67.3	58.4	1352271	1173869	178402	13.2
32	2010	Mar	67.3	58.4	1354628	1173685	180943	13.4
32	2010	Apr	65.4	56.6	1356407	1173783	182624	13.5
32	2010	May	65.4	56.6	1357537	1174008	183529	13.5
32	2010	Jun	65.4	56.6	1358197	1174164	184033	13.5
32	2010	Jul	65.4	56.5	1358774	1174135	184639	13.6
32	2010	Aug	65.4	56.5	1359599	1174110	185489	13.6
32	2010	Sep	65.4	56.5	1360805	1174463	186342	13.7
32	2010	Oct	65.5	56.5	1362445	1175584	186861	13.7
32	2010	Nov	65.5	56.6	1364404	1177569	186835	13.7
32	2010	Dec	65.6	56.6	1366432	1180211	186221	13.6
32	2011	Jan	65.6	56.8	1368322	1183161	185161	13.5
32	2011	Feb	65.7	56.9	1369845	1185981	183864	13.4
32	2011	Mar	65.7	57	1370856	1188271	182585	13.3
32	2011	Apr	65.7	57	1371469	1189900	181569	13.2
32	2011	May	65.7	57	1371958	1191123	180835	13.2
32	2011	Jun	65.7	57.1	1372579	1192333	180246	13.1
32	2011	Jul	65.7	57.1	1373493	1193897	179596	13.1
32	2011	Aug	65.7	57.1	1374552	1195921	178631	13
32	2011	Sep	65.6	57.2	1375393	1198323	177070	12.9
32	2011	Oct	65.5	57.2	1375745	1200974	174771	12.7
32	2011	Nov	65.4	57.2	1375441	1203644	171797	12.5
32	2011	Dec	65.3	57.3	1374611	1206169	168442	12.3
32	2012	Jan	65.2	57.3	1373690	1208579	165111	12
32	2012	Feb	65.1	57.4	1373171	1210993	162178	11.8
32	2012	Mar	65	57.4	1373279	1213419	159860	11.6
32	2012	Apr	64.9	57.5	1373957	1215881	158076	11.5
32	2012	May	64.9	57.5	1375065	1218477	156588	11.4
32	2012	Jun	64.9	57.6	1376318	1221283	155035	11.3
32	2012	Jul	64.9	57.6	1377379	1224257	153122	11.1
32	2012	Aug	64.8	57.7	1378208	1227229	150979	11
32	2012	Sep	64.8	57.8	1378948	1229993	148955	10.8
32	2012	Oct	64.7	57.8	1379538	1232349	147189	10.7
32	2012	Nov	64.6	57.8	1379951	1234261	145690	10.6
32	2012	Dec	64.6	57.8	1380159	1235804	144355	10.5
32	2013	Jan	64.5	57.8	1379414	1236301	143113	10.4
32	2013	Feb	64.4	57.8	1379565	1237734	141831	10.3
32	2013	Mar	64.4	57.8	1379976	1239648	140328	10.2
32	2013	Apr	64.3	57.9	1380739	1242168	138571	10
32	2013	May	64.3	57.9	1381585	1244919	136666	9.9
32	2013	Jun	64.2	58	1382208	1247511	134697	9.7
32	2013	Jul	64.2	58	1382407	1249781	132626	9.6
32	2013	Aug	64.1	58	1382095	1251766	130329	9.4
32	2013	Sep	63.9	58	1381434	1253656	127778	9.2
32	2013	Oct	63.8	58	1381065	1255762	125303	9.1
32	2013	Nov	63.7	58.1	1381503	1258373	123130	8.9
32	2013	Dec	63.7	58.1	1382896	1261619	121277	8.8
32	2014	Jan	63.5	58	1379343	1260310	119033	8.6
32	2014	Feb	63.5	58.1	1381570	1264204	117366	8.5
32	2014	Mar	63.5	58.2	1383581	1267875	115706	8.4
32	2014	Apr	63.5	58.2	1385086	1271134	113952	8.2
32	2014	May	63.4	58.3	1386183	1274154	112029	8.1
32	2014	Jun	63.4	58.4	1387247	1277188	110059	7.9
32	2014	Jul	63.4	58.4	1388551	1280279	108272	7.8
32	2014	Aug	63.3	58.5	1390282	1283502	106780	7.7
32	2014	Sep	63.3	58.5	1392415	1286848	105567	7.6
32	2014	Oct	63.3	58.5	1394557	1290161	104396	7.5
32	2014	Nov	63.3	58.6	1396435	1293269	103166	7.4
32	2014	Dec	63.2	58.6	1398150	1296171	101979	7.3
32	2015	Jan	63.2	58.7	1399890	1299134	100756	7.2
32	2015	Feb	63.2	58.7	1401425	1301874	99551	7.1
32	2015	Mar	63.2	58.7	1402953	1304571	98382	7
32	2015	Apr	63.1	58.8	1404463	1307118	97345	6.9
32	2015	May	63.1	58.8	1405868	1309405	96463	6.9
32	2015	Jun	63	58.8	1407100	1311456	95644	6.8
32	2015	Jul	63	58.8	1408293	1313516	94777	6.7
32	2015	Aug	62.9	58.8	1409569	1315771	93798	6.7
32	2015	Sep	62.9	58.8	1410925	1318283	92642	6.6
32	2015	Oct	62.9	58.8	1412381	1321029	91352	6.5
32	2015	Nov	62.8	58.8	1413842	1323861	89981	6.4
32	2015	Dec	62.8	58.8	1415073	1326531	88542	6.3
32	2016	Jan	62.7	58.9	1416059	1328885	87174	6.2
32	2016	Feb	62.7	58.9	1416961	1331038	85923	6.1
32	2016	Mar	62.6	58.9	1418018	1333260	84758	6
32	2016	Apr	62.6	58.9	1419439	1335810	83629	5.9
32	2016	May	62.6	58.9	1421354	1338817	82537	5.8
32	2016	Jun	62.6	59	1423662	1342159	81503	5.7
32	2016	Jul	62.6	59	1426082	1345586	80496	5.6
32	2016	Aug	62.6	59.1	1428422	1348914	79508	5.6
32	2016	Sep	62.5	59.1	1430692	1352116	78576	5.5
32	2016	Oct	62.5	59.1	1432980	1355305	77675	5.4
32	2016	Nov	62.5	59.2	1435438	1358635	76803	5.4
32	2016	Dec	62.5	59.2	1438200	1362175	76025	5.3
32	2017	Jan	62.6	59.3	1441360	1365954	75406	5.2
32	2017	Feb	62.6	59.4	1444847	1369897	74950	5.2
32	2017	Mar	62.7	59.4	1448446	1373828	74618	5.2
32	2017	Apr	62.7	59.5	1452048	1377714	74334	5.1
32	2017	May	62.8	59.6	1455550	1381585	73965	5.1
32	2017	Jun	62.8	59.7	1458918	1385459	73459	5
32	2017	Jul	62.9	59.7	1462296	1389400	72896	5
32	2017	Aug	62.9	59.8	1465727	1393376	72351	4.9
32	2017	Sep	62.9	59.8	1469187	1397325	71862	4.9
32	2017	Oct	62.9	59.9	1472724	1401245	71479	4.9
32	2017	Nov	63	59.9	1476306	1405134	71172	4.8
32	2017	Dec	63	60	1479888	1409097	70791	4.8
32	2018	Jan	63.1	60.1	1483433	1413172	70261	4.7
32	2018	Feb	63.1	60.1	1486949	1417368	69581	4.7
32	2018	Mar	63.1	60.2	1490478	1421680	68798	4.6
32	2018	Apr	63.2	60.3	1493990	1425997	67993	4.6
32	2018	May	63.2	60.4	1497541	1430270	67271	4.5
32	2018	Jun	63.3	60.5	1501256	1434602	66654	4.4
32	2018	Jul	63.3	60.5	1505142	1439024	66118	4.4
32	2018	Aug	63.4	60.6	1509203	1443506	65697	4.4
32	2018	Sep	63.4	60.7	1513349	1447976	65373	4.3
32	2018	Oct	63.5	60.8	1517345	1452274	65071	4.3
32	2018	Nov	63.5	60.8	1521037	1456325	64712	4.3
32	2018	Dec	63.6	60.9	1524369	1460108	64261	4.2
32	2019	Jan	63.6	60.9	1527359	1463652	63707	4.2
